1000,4,9,2,18,S,0,2908.0,1,0,-1,0,
1001,4,9,2,18,U,0,2433.0,-1,-1,-1,-1,
1002,4,9,2,18,S,0,2506.0,1,0,-1,0,
1003,4,9,2,18,S,0,2766.0,0,1,-1,1,
1004,4,9,2,18,U,0,3238.0,-1,-1,-1,-1,
1005,4,9,2,18,U,0,1499.0,-1,-1,-1,-1,
1006,4,9,2,18,U,0,2749.0,-1,-1,-1,-1,
1007,4,9,2,18,S,0,2376.0,0,0,0,-1,
1008,4,9,2,18,S,0,4635.0,-1,0,-1,1,
1009,4,9,2,18,S,0,4554.0,1,0,-1,0,
1010,8,18,2,36,S,0,7827.0,1,0,-1,0,-1,0,-1,-1,
1011,8,18,2,36,S,0,8597.0,0,1,0,-1,-1,0,-1,0,
1012,8,18,2,36,S,0,8626.0,0,0,1,0,0,0,0,-1,
1013,8,18,2,36,S,0,52469.0,1,0,1,1,0,0,0,1,
1014,8,18,2,36,S,0,13637.0,0,-1,1,0,-1,-1,-1,-1,
1015,8,18,2,36,S,0,5922.0,-1,0,0,1,1,-1,-1,-1,
1016,8,18,2,36,U,0,8581.0,-1,-1,-1,-1,-1,-1,-1,-1,
1017,8,18,2,36,S,0,5580.0,0,0,1,-1,-1,-1,-1,0,
1018,8,18,2,36,S,0,9166.0,0,-1,-1,0,-1,-1,0,-1,
1019,8,18,2,36,U,0,9607.0,-1,-1,-1,-1,-1,-1,-1,-1,
1020,12,20,2,40,S,0,17923.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,
1021,12,20,2,40,S,0,7052.0,0,-1,0,-1,-1,1,-1,-1,0,-1,-1,-1,
1022,12,20,2,40,S,0,9940.0,1,0,1,0,-1,0,-1,-1,-1,-1,-1,-1,
1023,12,20,2,40,S,0,7294.0,1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,
1024,12,20,2,40,S,0,7321.0,1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,
1025,12,20,2,40,S,0,16901.0,0,0,0,0,1,0,0,-1,0,-1,1,-1,
1026,12,20,2,40,S,0,9575.0,0,1,0,0,0,-1,1,-1,-1,-1,-1,-1,
1027,12,20,2,40,S,0,13523.0,0,1,0,0,0,0,0,0,1,0,-1,-1,
1028,12,20,2,40,U,0,2992.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1029,12,20,2,40,S,0,15075.0,0,0,0,1,1,0,0,-1,-1,1,-1,-1,
1030,16,30,2,60,S,0,20548.0,0,1,0,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,-1,
1031,16,30,2,60,U,0,6821.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1032,16,30,2,60,S,0,15578.0,0,1,-1,0,0,0,0,0,0,-1,-1,-1,1,-1,-1,-1,
1033,16,30,2,60,S,0,14366.0,1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
1034,16,30,2,60,S,0,27056.0,1,0,0,1,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,
1035,16,30,2,60,S,0,15854.0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,0,-1,
