1,4,10,2,20,U,1,147,,,,,,,,,,,,,,,,,,,,,,,,
97,8,40,3,120,U,1,4369,,,,,,,,,,,,,,,,,,,,,,,,
98,8,40,3,120,U,1,4462,,,,,,,,,,,,,,,,,,,,,,,,
99,8,40,3,120,U,1,3103,,,,,,,,,,,,,,,,,,,,,,,,
100,8,40,3,120,U,1,4267,,,,,,,,,,,,,,,,,,,,,,,,
101,12,60,3,180,U,1,74656,,,,,,,,,,,,,,,,,,,,,,,,
102,12,60,3,180,S,1,8165,0,0,0,1,0,1,0,0,0,0,0,1,,,,,,,,,,,,
103,12,60,3,180,U,1,72607,,,,,,,,,,,,,,,,,,,,,,,,
104,12,60,3,180,S,1,40831,0,1,1,1,0,0,0,1,1,0,0,1,,,,,,,,,,,,
105,12,60,3,180,U,1,68047,,,,,,,,,,,,,,,,,,,,,,,,
106,12,60,3,180,U,1,74199,,,,,,,,,,,,,,,,,,,,,,,,
107,12,60,3,180,U,1,73957,,,,,,,,,,,,,,,,,,,,,,,,
108,12,60,3,180,U,1,78157,,,,,,,,,,,,,,,,,,,,,,,,
109,12,60,3,180,S,1,36332,1,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,
110,12,60,3,180,U,1,76502,,,,,,,,,,,,,,,,,,,,,,,,
111,16,80,3,240,U,1,1249064,,,,,,,,,,,,,,,,,,,,,,,,
112,16,80,3,240,S,1,342909,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,,,,,,,,
113,16,80,3,240,U,1,1178825,,,,,,,,,,,,,,,,,,,,,,,,
114,16,80,3,240,U,1,1192593,,,,,,,,,,,,,,,,,,,,,,,,
115,16,80,3,240,U,1,1111339,,,,,,,,,,,,,,,,,,,,,,,,
116,16,80,3,240,U,1,1260595,,,,,,,,,,,,,,,,,,,,,,,,
117,16,80,3,240,U,1,1273429,,,,,,,,,,,,,,,,,,,,,,,,
118,16,80,3,240,U,1,1095051,,,,,,,,,,,,,,,,,,,,,,,,
119,16,80,3,240,U,1,1175890,,,,,,,,,,,,,,,,,,,,,,,,
120,16,80,3,240,S,1,72899,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,,,,,,,,
121,18,90,3,270,U,1,4887093,,,,,,,,,,,,,,,,,,,,,,,,
122,18,90,3,270,U,1,4636318,,,,,,,,,,,,,,,,,,,,,,,,
123,18,90,3,270,U,1,5573325,,,,,,,,,,,,,,,,,,,,,,,,
124,18,90,3,270,U,1,4870769,,,,,,,,,,,,,,,,,,,,,,,,
125,18,90,3,270,U,1,5265538,,,,,,,,,,,,,,,,,,,,,,,,
126,18,90,3,270,S,1,661277,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,,,,,,
127,18,90,3,270,S,1,333623,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,
128,18,90,3,270,S,1,3288335,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,,,,,,
129,18,90,3,270,U,1,4487336,,,,,,,,,,,,,,,,,,,,,,,,
130,18,90,3,270,S,1,2393578,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,,,,,,
